Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
34740807,11/09/2016 02:23:53 PM,11/09/2016 04:00:36 PM,NYPD,New York City Police Department,Traffic,Truck Route Violation,Street/Sidewalk,10013,52 LAIGHT STREET,LAIGHT STREET,HUDSON STREET,COLLISTER STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,11/09/2016 10:23:53 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,11/09/2016 04:00:37 PM,01 MANHATTAN,MANHATTAN,981854,202328,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72202001334065,-74.00864391407904,"(40.72202001334065, -74.00864391407904)"
34741603,11/09/2016 01:13:16 PM,11/09/2016 05:53:06 PM,NYPD,New York City Police Department,Traffic,Chronic Stoplight Violation,Street/Sidewalk,10036,,,,,WEST   42 STREET,12 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/09/2016 09:13:16 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/09/2016 05:53:06 PM,04 MANHATTAN,MANHATTAN,983931,216903,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7620250740853,-74.00115152953482,"(40.7620250740853, -74.00115152953482)"
34742455,11/09/2016 10:29:33 AM,11/09/2016 08:57:08 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10128,,,,,LEXINGTON AVENUE,EAST   87 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/09/2016 06:29:33 PM,This complaint does not fall under the Police Department's jurisdiction.,11/09/2016 08:57:08 PM,08 MANHATTAN,MANHATTAN,996687,223518,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7801727793378,-73.9550925495991,"(40.7801727793378, -73.9550925495991)"
34742514,11/09/2016 11:25:59 AM,11/09/2016 03:00:07 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10022,PARK AVENUE,PARK AVENUE,EAST 58 STREET,EAST 59 STREET,,,BLOCKFACE,NEW YORK,,Precinct,Closed,11/09/2016 07:25:59 PM,The Police Department responded to the complaint and determined that police action was not necessary.,11/09/2016 03:00:07 PM,05 MANHATTAN,MANHATTAN,992552,217114,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76260032262654,-73.97003109419478,"(40.76260032262654, -73.97003109419478)"
34745966,11/10/2016 09:49:52 AM,11/10/2016 09:01:14 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10028,,,,,LEXINGTON AVENUE,EAST   86 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/10/2016 05:49:52 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,11/10/2016 09:01:14 PM,08 MANHATTAN,MANHATTAN,996551,223272,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77949776479802,-73.95558406794517,"(40.77949776479802, -73.95558406794517)"
34747827,11/10/2016 11:51:13 AM,11/10/2016 02:49:06 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10010,EAST 26 STREET,EAST 26 STREET,3 AVENUE,2 AVENUE,,,BLOCKFACE,NEW YORK,,Precinct,Closed,11/10/2016 07:51:13 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,11/10/2016 02:49:06 PM,06 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
34753808,11/11/2016 03:28:19 PM,11/11/2016 10:09:05 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10013,,,,,BROOME STREET,WOOSTER STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/11/2016 11:28:19 PM,The Police Department responded to the complaint and determined that police action was not necessary.,11/11/2016 10:09:05 PM,02 MANHATTAN,MANHATTAN,983648,202659,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72292883229737,-74.00217183106368,"(40.72292883229737, -74.00217183106368)"
34740038,11/09/2016 07:47:35 PM,11/09/2016 09:47:39 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10001,WEST 34 STREET,WEST 34 STREET,7 AVENUE,8 AVENUE,,,BLOCKFACE,NEW YORK,,Precinct,Closed,11/10/2016 03:47:35 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/09/2016 09:47:39 PM,05 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
34749847,11/10/2016 11:36:37 AM,11/10/2016 03:33:49 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10032,,,,,RIVERSIDE DRIVE,WEST  165 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/10/2016 07:36:37 PM,The Police Department responded to the complaint and took action to fix the condition.,11/10/2016 03:33:49 PM,12 MANHATTAN,MANHATTAN,999557,245700,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.841051689545516,-73.9446789892306,"(40.841051689545516, -73.9446789892306)"
34752590,11/10/2016 01:00:32 PM,11/10/2016 09:02:18 PM,NYPD,New York City Police Department,Traffic,Chronic Stoplight Violation,Street/Sidewalk,10021,,,,,EAST   74 STREET,2 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/10/2016 09:00:32 PM,This complaint does not fall under the Police Department's jurisdiction.,11/10/2016 09:02:18 PM,08 MANHATTAN,MANHATTAN,996049,219855,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77011968174121,-73.95740266786355,"(40.77011968174121, -73.95740266786355)"
34747828,11/10/2016 06:25:53 PM,11/10/2016 10:04:55 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10016,,,,,EAST   37 STREET,2 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/11/2016 02:25:53 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/10/2016 10:04:55 PM,06 MANHATTAN,MANHATTAN,991317,211314,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74668187091447,-73.97449534442578,"(40.74668187091447, -73.97449534442578)"
34753075,11/11/2016 04:39:19 PM,11/11/2016 05:16:15 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10019,,,,,6 AVENUE,WEST   54 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/12/2016 12:39:19 AM,The Police Department reviewed your complaint and provided additional information below.,11/11/2016 05:16:15 PM,05 MANHATTAN,MANHATTAN,990178,217039,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7623963774659,-73.9786009241232,"(40.7623963774659, -73.9786009241232)"
34756772,11/11/2016 11:20:18 AM,11/11/2016 06:30:08 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10016,,,,,EAST   38 STREET,2 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/11/2016 07:20:18 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/11/2016 06:30:08 PM,06 MANHATTAN,MANHATTAN,991442,211538,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.747296593854514,-73.97404398251848,"(40.747296593854514, -73.97404398251848)"
34760313,11/12/2016 03:21:10 PM,11/12/2016 04:11:11 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10036,,,,,6 AVENUE,WEST   44 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/12/2016 11:21:10 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/12/2016 04:11:11 PM,05 MANHATTAN,MANHATTAN,988913,214759,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75613911897527,-73.98316894112523,"(40.75613911897527, -73.98316894112523)"
34762371,11/12/2016 02:29:22 PM,11/12/2016 05:01:36 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10022,,,,,EAST   60 STREET,5 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/12/2016 10:29:22 PM,This complaint does not fall under the Police Department's jurisdiction.,11/12/2016 05:01:36 PM,08 MANHATTAN,MANHATTAN,991853,217951,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76489830047662,-73.97255342667354,"(40.76489830047662, -73.97255342667354)"
34759841,11/12/2016 02:51:02 PM,11/12/2016 03:20:02 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10017,,,,,EAST   47 STREET,5 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/12/2016 10:51:02 PM,The Police Department responded to the complaint and determined that police action was not necessary.,11/12/2016 03:20:02 PM,05 MANHATTAN,MANHATTAN,990188,214947,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75665436671015,-73.9785666735876,"(40.75665436671015, -73.9785666735876)"
34760804,11/12/2016 01:49:55 PM,11/12/2016 02:08:17 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10001,,,,,WEST   26 STREET,BROADWAY,INTERSECTION,NEW YORK,,Precinct,Closed,11/12/2016 09:49:55 PM,The Police Department responded to the complaint and determined that police action was not necessary.,11/12/2016 02:08:17 PM,05 MANHATTAN,MANHATTAN,987295,210262,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74379669398181,-73.98901113454961,"(40.74379669398181, -73.98901113454961)"
34761374,11/12/2016 01:38:57 PM,11/12/2016 01:56:35 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10001,,,,,WEST   32 STREET,6 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/12/2016 09:38:57 PM,The Police Department responded to the complaint and determined that police action was not necessary.,11/12/2016 01:56:35 PM,05 MANHATTAN,MANHATTAN,987377,211980,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.748512144431906,-73.98871441231115,"(40.748512144431906, -73.98871441231115)"
34762437,11/12/2016 01:46:09 PM,11/12/2016 05:02:40 PM,NYPD,New York City Police Department,Traffic,Chronic Stoplight Violation,Street/Sidewalk,10065,,,,,EAST   61 STREET,5 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/12/2016 09:46:09 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,11/12/2016 05:02:40 PM,08 MANHATTAN,MANHATTAN,991979,218177,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7655185027873,-73.97209831109043,"(40.7655185027873, -73.97209831109043)"
34762743,11/12/2016 10:59:38 AM,11/12/2016 11:41:34 AM,NYPD,New York City Police Department,Traffic,Truck Route Violation,Highway,10024,,,,,,,,NEW YORK,,Precinct,Closed,11/12/2016 06:59:38 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,11/12/2016 11:41:34 AM,07 MANHATTAN,MANHATTAN,989337,227217,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,Henry Hudson Pkwy/Rt 9A,North/Bronx Bound,Roadway,W 79 St (Exit 10) - W 96 St (Exit 11),,,,40.79033283373131,-73.9816290862711,"(40.79033283373131, -73.9816290862711)"
34763762,11/12/2016 02:21:04 PM,11/12/2016 02:39:48 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10019,,,,,6 AVENUE,WEST   53 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/12/2016 10:21:04 PM,The Police Department responded to the complaint and determined that police action was not necessary.,11/12/2016 02:39:48 PM,05 MANHATTAN,MANHATTAN,990052,216811,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76177065969829,-73.97905595954786,"(40.76177065969829, -73.97905595954786)"
34783991,11/15/2016 08:33:47 AM,11/15/2016 08:42:53 AM,NYPD,New York City Police Department,Traffic,Truck Route Violation,Street/Sidewalk,10013,52 LAIGHT STREET,LAIGHT STREET,HUDSON STREET,COLLISTER STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,11/15/2016 04:33:47 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,11/15/2016 08:42:54 AM,01 MANHATTAN,MANHATTAN,981854,202328,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72202001334065,-74.00864391407904,"(40.72202001334065, -74.00864391407904)"
34754657,11/11/2016 03:30:05 PM,11/11/2016 10:09:06 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10013,,,,,WEST BROADWAY,BROOME STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/11/2016 11:30:05 PM,The Police Department responded to the complaint and determined that police action was not necessary.,11/11/2016 10:09:06 PM,02 MANHATTAN,MANHATTAN,983424,202797,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7233075908167,-74.00297997118642,"(40.7233075908167, -74.00297997118642)"
34795902,11/16/2016 08:55:34 AM,11/16/2016 05:38:38 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10040,,,,,FT GEORGE AVENUE,WEST  193 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/16/2016 04:55:34 PM,The Police Department responded to the complaint and determined that police action was not necessary.,11/16/2016 05:38:38 PM,12 MANHATTAN,MANHATTAN,1004094,251444,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85680823776297,-73.92826482905474,"(40.85680823776297, -73.92826482905474)"
34799067,11/17/2016 05:07:47 PM,11/18/2016 12:31:08 AM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10019,,,,,WEST   55 STREET,6 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/18/2016 01:07:47 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2016 12:31:08 AM,05 MANHATTAN,MANHATTAN,990306,217268,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76302483675119,-73.97813865951915,"(40.76302483675119, -73.97813865951915)"
34800078,11/17/2016 03:49:03 PM,11/17/2016 11:04:27 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10016,,,,,EAST   38 STREET,2 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/17/2016 11:49:03 PM,The Police Department responded to the complaint and took action to fix the condition.,11/17/2016 11:04:27 PM,06 MANHATTAN,MANHATTAN,991442,211538,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.747296593854514,-73.97404398251848,"(40.747296593854514, -73.97404398251848)"
34789396,11/16/2016 09:06:12 AM,11/16/2016 03:42:38 PM,NYPD,New York City Police Department,Traffic,Truck Route Violation,Street/Sidewalk,10004,4 NEW YORK PLAZA,NEW YORK PLAZA,WATER STREET,SOUTH STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,11/16/2016 05:06:12 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,11/16/2016 03:42:39 PM,01 MANHATTAN,MANHATTAN,981110,195170,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70237277461021,-74.01132466240426,"(40.70237277461021, -74.01132466240426)"
34767787,11/13/2016 05:51:13 PM,11/13/2016 07:30:42 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10016,,,,,EAST   35 STREET,2 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/14/2016 01:51:13 AM,The Police Department responded to the complaint and took action to fix the condition.,11/13/2016 07:30:43 PM,06 MANHATTAN,MANHATTAN,991068,210862,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.745441439798356,-73.9753944383944,"(40.745441439798356, -73.9753944383944)"
34767824,11/13/2016 06:36:26 PM,11/13/2016 09:05:37 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10017,,,,,2 AVENUE,EAST   45 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/14/2016 02:36:26 AM,The Police Department responded to the complaint and determined that police action was not necessary.,11/13/2016 09:05:37 PM,06 MANHATTAN,MANHATTAN,992339,213160,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7517477996247,-73.97080474756751,"(40.7517477996247, -73.97080474756751)"
34768393,11/13/2016 06:58:46 PM,11/13/2016 07:19:15 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10004,,,BATTERY PARK UNDERPASS,BATTERY PLACE,,,PLACENAME,NEW YORK,HUGH CAREY TUNNEL,Precinct,Closed,11/14/2016 02:58:46 AM,The Police Department reviewed your complaint and provided additional information below.,11/13/2016 07:19:15 PM,01 MANHATTAN,MANHATTAN,979886,195050,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.702042883764705,-74.0157390389505,"(40.702042883764705, -74.0157390389505)"
34768940,11/13/2016 06:38:27 PM,11/13/2016 09:06:39 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10016,,,,,EAST   36 STREET,3 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/14/2016 02:38:27 AM,The Police Department responded to the complaint and determined that police action was not necessary.,11/13/2016 09:06:39 PM,06 MANHATTAN,MANHATTAN,990571,211433,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74700906072902,-73.9771875308903,"(40.74700906072902, -73.9771875308903)"
34770179,11/13/2016 04:55:39 PM,11/13/2016 05:32:29 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10014,VARICK STREET,VARICK STREET,CHARLTON STREET,KING STREET,,,BLOCKFACE,NEW YORK,,Precinct,Closed,11/14/2016 12:55:39 AM,The Police Department reviewed your complaint and provided additional information below.,11/13/2016 05:32:29 PM,02 MANHATTAN,MANHATTAN,982729,204330,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72751521126268,-74.00548767840081,"(40.72751521126268, -74.00548767840081)"
34770182,11/13/2016 07:13:13 PM,11/13/2016 07:41:10 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10009,,,,,1 AVENUE,EAST   18 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/14/2016 03:13:13 AM,The Police Department responded to the complaint and determined that police action was not necessary.,11/13/2016 07:41:10 PM,06 MANHATTAN,MANHATTAN,989614,206613,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73377999149737,-73.98064518430348,"(40.73377999149737, -73.98064518430348)"
34771341,11/13/2016 04:25:53 PM,11/13/2016 06:04:39 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10016,,,,,3 AVENUE,EAST   35 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/14/2016 12:25:53 AM,The Police Department responded to the complaint and took action to fix the condition.,11/13/2016 06:04:39 PM,06 MANHATTAN,MANHATTAN,990447,211208,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.746391579995645,-73.97763525380114,"(40.746391579995645, -73.97763525380114)"
34815719,11/19/2016 10:02:39 PM,11/19/2016 11:34:54 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10016,,,,,EAST   39 STREET,2 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,11/20/2016 06:02:39 AM,The Police Department reviewed your complaint and provided additional information below.,11/19/2016 11:34:54 PM,06 MANHATTAN,MANHATTAN,991563,211767,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74792504202257,-73.9736070430265,"(40.74792504202257, -73.9736070430265)"
34767195,11/13/2016 08:00:29 PM,11/13/2016 09:29:54 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10019,5 AVENUE,5 AVENUE,EAST 57 STREET,EAST 58 STREET,,,BLOCKFACE,NEW YORK,,Precinct,Closed,11/14/2016 04:00:29 AM,The Police Department responded to the complaint and determined that police action was not necessary.,11/13/2016 09:29:54 PM,05 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
34770736,11/13/2016 10:05:28 PM,11/13/2016 11:06:47 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Roadway Tunnel,10016,,,,,,,,NEW YORK,,Precinct,Closed,11/14/2016 06:05:28 AM,The Police Department responded to the complaint and determined that police action was not necessary.,11/13/2016 11:06:47 PM,06 MANHATTAN,MANHATTAN,989707,211979,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,Park Ave Tunnel - E 34th St./Grand Central,South Bound,N/A,N/A,,,,40.74850826878404,-73.98030526102217,"(40.74850826878404, -73.98030526102217)"
34771337,11/13/2016 07:48:52 PM,11/13/2016 10:02:03 PM,NYPD,New York City Police Department,Traffic,Truck Route Violation,Roadway Tunnel,10016,,,,,,,,NEW YORK,,Precinct,Closed,11/14/2016 03:48:52 AM,The Police Department responded to the complaint and determined that police action was not necessary.,11/13/2016 10:02:03 PM,06 MANHATTAN,MANHATTAN,989707,211979,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,Park Ave Tunnel - E 34th St./Grand Central,South Bound,N/A,N/A,,,,40.74850826878404,-73.98030526102217,"(40.74850826878404, -73.98030526102217)"
34775485,11/14/2016 05:41:38 PM,11/14/2016 05:51:47 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10036,,,,,11 AVENUE,WEST   43 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/15/2016 01:41:38 AM,The Police Department responded to the complaint and determined that police action was not necessary.,11/14/2016 05:51:47 PM,04 MANHATTAN,MANHATTAN,984854,216712,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76150081329756,-73.99781969164724,"(40.76150081329756, -73.99781969164724)"
34776352,11/14/2016 07:55:42 AM,11/14/2016 12:41:16 PM,NYPD,New York City Police Department,Traffic,Congestion/Gridlock,Street/Sidewalk,10019,,,,,5 AVENUE,EAST   57 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/14/2016 03:55:42 PM,The Police Department responded to the complaint and determined that police action was not necessary.,11/14/2016 12:41:16 PM,05 MANHATTAN,MANHATTAN,991461,217247,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76296633054511,-73.9739692885707,"(40.76296633054511, -73.9739692885707)"
34786078,11/15/2016 04:24:57 PM,11/15/2016 06:06:36 PM,NYPD,New York City Police Department,Traffic,Truck Route Violation,Highway,10028,,,,,,,,NEW YORK,,Precinct,Closed,11/16/2016 12:24:57 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,11/15/2016 06:06:36 PM,08 MANHATTAN,MANHATTAN,1000093,221659,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,FDR Dr,Southbound/Downtown,Roadway,East 96th St (Exit 14) - East 71st St (Exit 13),,,,40.7750648664246,-73.94279857014439,"(40.7750648664246, -73.94279857014439)"
